loan_id,application_date,branch,sector,employment_type,loan_amount,tenure_months,interest_rate,annual_income,credit_score,has_collateral,previous_loans,days_past_due_history,recovery_agent_assigned,defaulted
NL201011,2023-03-05,Kathmandu-02,Manufacturing,Salaried,281000.0,12,12.96,1382000.0,597.0,No,1,2,No,0
NL201012,2023-03-05,Nepalgunj-04,Tourism,Informal,426000.0,48,12.12,507000.0,582.0,Yes,0,8,No,0
NL201013,2023-03-05,Janakpur-02,Trade,Salaried,1133000.0,48,10.45,593000.0,736.0,No,2,10,No,0
NL201014,2023-03-05,Bhaktapur-03,Trade,Salaried,245000.0,24,12.46,316000.0,662.0,No,1,8,No,0
NL201015,2023-03-05,Kathmandu-02,Trade,Self-Employed,579000.0,36,11.96,428000.0,662.0,No,2,17,No,0
NL201016,2023-03-06,Butwal-04,Manufacturing,Business Owner,376000.0,12,14.8,1016000.0,481.0,No,1,0,No,0
NL201017,2023-03-06,Birgunj-04,Service,Salaried,344000.0,18,14.24,794000.0,548.0,No,3,6,No,0
NL201018,2023-03-06,Nepalgunj-04,Service,Salaried,804000.0,12,14.23,403000.0,554.0,No,0,46,No,0
NL201019,2023-03-06,Birgunj-04,Trade,Business Owner,159000.0,12,9.23,1261000.0,689.0,Yes,0,0,No,0
NL201020,2023-03-06,Dharan-03,Construction,Informal,352000.0,24,9.23,,,Yes,0,13,No,0
NL201021,2023-03-06,Dharan-04,Service,Self-Employed,303000.0,36,10.4,172000.0,805.0,No,1,8,No,0
NL201022,2023-03-06,Kathmandu-01,Manufacturing,Business Owner,96000.0,36,11.89,148000.0,551.0,Yes,0,9,No,0
NL201023,2023-03-06,Lalitpur-02,Trade,Salaried,747000.0,24,10.41,800000.0,807.0,Yes,1,0,No,0
NL201024,2023-03-06,Dharan-04,Trade,Business Owner,552000.0,24,12.76,318000.0,615.0,No,0,7,No,0
NL201025,2023-03-06,Lalitpur-04,Trade,Self-Employed,304000.0,24,12.91,,,No,0,57,No,0
NL201026,2023-03-06,Bhaktapur-01,Service,Business Owner,244000.0,48,12.36,964000.0,629.0,No,2,19,No,0
NL201027,2023-03-06,Dharan-03,Service,Business Owner,297000.0,12,12.62,599000.0,664.0,No,1,20,No,0
NL201028,2023-03-06,Bhaktapur-01,Trade,Salaried,504000.0,24,9.93,,706.0,Yes,0,6,No,0
NL201029,2023-03-06,Lalitpur-02,Service,Salaried,309000.0,48,9.59,1338000.0,739.0,Yes,0,21,No,0
NL201030,2023-03-06,Kathmandu-01,Trade,Business Owner,180000.0,24,11.25,408000.0,617.0,Yes,1,12,No,0
NL201031,2023-03-06,Biratnagar-03,Service,Salaried,201000.0,36,12.92,470000.0,648.0,No,1,46,No,0
NL201032,2023-03-06,Butwal-02,Trade,Business Owner,294000.0,24,12.54,314000.0,553.0,Yes,1,3,No,0
NL201033,2023-03-07,Dharan-02,Trade,Self-Employed,147000.0,48,9.07,245000.0,704.0,Yes,0,9,Yes,0
NL201034,2023-03-07,Janakpur-01,Trade,Salaried,381000.0,48,11.44,564000.0,665.0,No,0,0,No,0
NL201035,2023-03-07,Butwal-03,Manufacturing,Business Owner,164000.0,24,12.95,200000.0,566.0,Yes,0,12,No,0
NL201036,2023-03-07,Dharan-03,Construction,Self-Employed,145000.0,6,12.87,464000.0,522.0,Yes,1,28,No,0
NL201037,2023-03-07,Bhaktapur-01,Manufacturing,Informal,3252000.0,24,10.24,,655.0,Yes,0,1,Yes,1
NL201038,2023-03-07,Pokhara-02,Trade,Salaried,1270000.0,12,11.34,779000.0,764.0,No,0,19,No,0
NL201039,2023-03-07,Pokhara-01,Tourism,Salaried,330000.0,12,10.78,555000.0,791.0,Yes,2,14,Yes,1
NL201040,2023-03-07,Kathmandu-03,Tourism,Salaried,561000.0,24,13.42,247000.0,517.0,No,1,4,Yes,1
NL201041,2023-03-07,Janakpur-03,Service,Salaried,638000.0,24,10.26,471000.0,729.0,Yes,0,12,No,0
NL201042,2023-03-07,Bhaktapur-02,Trade,Business Owner,280000.0,48,11.45,298000.0,716.0,No,0,37,No,0
NL201043,2023-03-07,Biratnagar-02,Agriculture,Self-Employed,367000.0,6,9.66,1196000.0,772.0,Yes,1,30,No,0
NL201044,2023-03-07,Pokhara-03,Tourism,Salaried,244000.0,18,10.17,364000.0,685.0,Yes,2,5,No,0
NL201045,2023-03-07,Kathmandu-02,Agriculture,Informal,761000.0,24,11.22,300000.0,608.0,Yes,1,2,No,0
NL201046,2023-03-07,Janakpur-01,Manufacturing,Salaried,768000.0,24,10.03,427000.0,715.0,Yes,2,6,No,0
NL201047,2023-03-07,Bhaktapur-01,Manufacturing,Self-Employed,957000.0,18,14.49,301000.0,,Yes,1,0,Yes,1
NL201048,2023-03-08,Lalitpur-01,Tourism,Informal,362000.0,12,12.67,566000.0,546.0,Yes,1,23,No,0
NL201049,2023-03-08,Pokhara-02,Trade,Business Owner,1507000.0,18,13.4,1512000.0,557.0,No,1,27,Yes,1
NL201050,2023-03-08,Lalitpur-02,Trade,Salaried,280000.0,48,13.91,,576.0,No,2,19,No,0
NL201051,2023-03-08,Janakpur-04,Agriculture,Informal,1377000.0,18,12.65,276000.0,496.0,Yes,0,2,Yes,1
NL201052,2023-03-08,Lalitpur-04,Trade,Self-Employed,210000.0,24,11.72,443000.0,586.0,Yes,2,0,No,0
NL201053,2023-03-08,Pokhara-01,Service,Salaried,112000.0,48,11.71,222000.0,587.0,Yes,4,14,No,0
NL201054,2023-03-08,Bhaktapur-03,Trade,Salaried,1357000.0,12,11.16,2904000.0,615.0,Yes,1,5,No,0
NL201055,2023-03-08,Kathmandu-02,Trade,Informal,487000.0,48,11.35,1493000.0,,Yes,0,61,No,0
NL201056,2023-03-08,Kathmandu-01,Trade,Salaried,438000.0,36,12.9,1059000.0,521.0,Yes,1,28,Yes,1
NL201057,2023-03-08,Birgunj-01,Manufacturing,Business Owner,226000.0,24,11.98,779000.0,,No,0,14,No,0
NL201058,2023-03-08,Bhaktapur-02,Service,Salaried,157000.0,48,12.75,441000.0,631.0,No,1,1,No,0
NL201059,2023-03-08,Kathmandu-04,Manufacturing,Salaried,169000.0,12,14.58,447000.0,464.0,No,1,3,Yes,1
NL201060,2023-03-08,Bhaktapur-04,Trade,Informal,329000.0,36,11.5,426000.0,633.0,Yes,2,7,Yes,1
NL201061,2023-03-08,Bhaktapur-03,Tourism,Informal,265000.0,12,11.36,,663.0,No,0,12,No,0
NL201062,2023-03-08,Biratnagar-01,Manufacturing,Salaried,69000.0,18,11.43,434000.0,712.0,No,2,4,No,0
NL201063,2023-03-08,Janakpur-04,Tourism,Salaried,1056000.0,12,12.82,,515.0,Yes,1,14,No,0
NL201064,2023-03-09,Pokhara-01,Service,Business Owner,216000.0,24,11.45,458000.0,626.0,Yes,2,24,No,0
NL201065,2023-03-09,Dharan-01,Trade,Self-Employed,751000.0,12,9.56,674000.0,758.0,Yes,2,16,No,0
NL201066,2023-03-09,Dharan-03,Agriculture,Self-Employed,175000.0,12,13.14,120000.0,475.0,Yes,1,17,No,0
NL201067,2023-03-09,Kathmandu-03,Agriculture,Salaried,333000.0,6,10.52,624000.0,639.0,Yes,2,1,No,0
NL201068,2023-03-09,Birgunj-01,Trade,Informal,615000.0,18,13.64,120000.0,495.0,Yes,2,0,No,0
NL201069,2023-03-09,Biratnagar-02,Manufacturing,Salaried,554000.0,12,13.2,1218000.0,599.0,No,2,7,No,0
NL201070,2023-03-09,Birgunj-01,Manufacturing,Salaried,243000.0,36,13.79,168000.0,564.0,No,1,29,No,0
NL201071,2023-03-09,Lalitpur-03,Trade,Salaried,435000.0,24,11.14,,676.0,Yes,1,8,Yes,1
NL201072,2023-03-09,Biratnagar-03,Manufacturing,Salaried,492000.0,36,11.51,149000.0,612.0,Yes,1,16,No,0
NL201073,2023-03-09,Lalitpur-01,Trade,Self-Employed,265000.0,36,12.59,1493000.0,519.0,Yes,0,7,No,0
NL201074,2023-03-09,Janakpur-02,Trade,Self-Employed,129000.0,12,10.87,485000.0,785.0,No,2,5,No,0
NL201075,2023-03-09,Birgunj-04,Construction,Self-Employed,186000.0,12,11.95,,657.0,No,0,2,No,0
NL201076,2023-03-09,Kathmandu-02,Service,Self-Employed,223000.0,36,9.92,,734.0,Yes,1,11,Yes,0
NL201077,2023-03-09,Birgunj-01,Agriculture,Salaried,302000.0,24,14.36,1061000.0,536.0,No,2,7,No,0
NL201078,2023-03-09,Janakpur-02,Agriculture,Informal,979000.0,24,11.53,,603.0,Yes,0,19,No,0
NL201079,2023-03-09,Dharan-02,Tourism,Self-Employed,586000.0,6,10.64,542000.0,735.0,Yes,2,18,No,0
NL201080,2023-03-10,Bhaktapur-03,Service,Salaried,161000.0,18,12.69,1141000.0,,Yes,1,29,No,0
NL201081,2023-03-10,Nepalgunj-04,Service,Salaried,1176000.0,24,11.28,622000.0,640.0,Yes,2,7,No,0
NL201082,2023-03-10,Lalitpur-04,Trade,Self-Employed,280000.0,36,12.09,389000.0,634.0,No,0,31,No,0
NL201083,2023-03-10,Bhaktapur-02,Manufacturing,Business Owner,491000.0,48,13.68,608000.0,416.0,Yes,0,18,No,0
NL201084,2023-03-10,Lalitpur-03,Service,Business Owner,147000.0,24,12.28,645000.0,633.0,No,1,10,No,0
NL201085,2023-03-10,Janakpur-01,Agriculture,Business Owner,211000.0,36,11.36,196000.0,,Yes,0,8,No,0
NL201086,2023-03-10,Dharan-01,Service,Salaried,646000.0,36,11.41,344000.0,624.0,Yes,1,9,No,0
NL201087,2023-03-10,Birgunj-01,Trade,Informal,153000.0,48,12.39,733000.0,572.0,Yes,3,14,No,0
NL201088,2023-03-10,Butwal-03,Construction,Salaried,309000.0,36,13.9,841000.0,518.0,No,0,15,No,0
NL201089,2023-03-10,Bhaktapur-03,Agriculture,Salaried,422000.0,12,13.06,569000.0,563.0,No,0,15,No,0
NL201090,2023-03-10,Kathmandu-03,Service,Self-Employed,138000.0,12,11.8,380000.0,590.0,Yes,2,8,Yes,0
NL201091,2023-03-10,Nepalgunj-02,Manufacturing,Salaried,78000.0,48,10.11,434000.0,698.0,Yes,2,66,No,0
NL201092,2023-03-10,Janakpur-03,Service,Self-Employed,586000.0,24,12.91,306000.0,587.0,No,1,18,No,0
NL201093,2023-03-10,Kathmandu-02,Agriculture,Salaried,2540000.0,24,10.69,458000.0,650.0,Yes,1,3,Yes,1
NL201094,2023-03-10,Kathmandu-03,Service,Business Owner,418000.0,36,12.36,,,No,0,30,No,0
NL201095,2023-03-10,Birgunj-03,Service,Business Owner,483000.0,18,11.3,2203000.0,589.0,Yes,0,3,No,0
NL201096,2023-03-10,Kathmandu-02,Trade,Self-Employed,153000.0,36,10.96,232000.0,732.0,No,1,1,No,0
NL201097,2023-03-10,Dharan-01,Trade,Self-Employed,893000.0,24,11.85,1072000.0,604.0,Yes,3,5,No,0
NL201098,2023-03-10,Janakpur-02,Agriculture,Salaried,224000.0,48,11.91,620000.0,587.0,Yes,1,4,No,0
NL201099,2023-03-11,Bhaktapur-04,Service,Business Owner,710000.0,36,11.36,181000.0,745.0,No,0,1,Yes,1
NL201100,2023-03-11,Bhaktapur-04,Trade,Self-Employed,468000.0,18,11.47,460000.0,653.0,No,2,11,No,0
NL201101,2023-03-11,Nepalgunj-03,Trade,Self-Employed,476000.0,60,14.26,437000.0,413.0,Yes,1,1,Yes,1
NL201102,2023-03-11,Pokhara-03,Service,Salaried,463000.0,24,15.27,488000.0,387.0,Yes,3,16,Yes,1
NL201103,2023-03-11,Bhaktapur-02,Agriculture,Salaried,452000.0,36,9.47,,791.0,Yes,0,1,No,0
NL201104,2023-03-11,Kathmandu-04,Service,Self-Employed,367000.0,12,11.75,1663000.0,648.0,No,2,6,No,0
NL201105,2023-03-11,Nepalgunj-02,Agriculture,Business Owner,614000.0,24,11.73,1091000.0,623.0,Yes,0,10,No,0
NL201106,2023-03-11,Janakpur-02,Construction,Business Owner,172000.0,36,15.83,558000.0,429.0,No,0,27,No,1
NL201107,2023-03-11,Kathmandu-04,Service,Informal,248000.0,36,11.53,598000.0,626.0,Yes,1,11,No,0
NL201108,2023-03-11,Nepalgunj-01,Agriculture,Self-Employed,892000.0,48,14.66,1774000.0,540.0,No,0,24,Yes,1
NL201109,2023-03-11,Lalitpur-03,Trade,Self-Employed,338000.0,36,12.34,254000.0,610.0,No,2,6,No,0
NL201110,2023-03-11,Lalitpur-02,Service,Business Owner,232000.0,18,13.93,1056000.0,571.0,No,1,12,No,0
NL201111,2023-03-11,Pokhara-04,Trade,Salaried,644000.0,48,11.2,240000.0,612.0,Yes,2,3,No,0
NL201112,2023-03-11,Biratnagar-02,Trade,Self-Employed,556000.0,48,9.99,190000.0,658.0,Yes,0,5,No,0
NL201113,2023-03-11,Nepalgunj-03,Trade,Business Owner,112000.0,60,10.41,723000.0,,Yes,1,1,No,0
NL201114,2023-03-11,Butwal-04,Trade,Salaried,513000.0,48,11.86,,634.0,No,2,1,No,0
NL201115,2023-03-11,Lalitpur-02,Agriculture,Salaried,329000.0,36,10.13,383000.0,650.0,Yes,1,5,Yes,1
NL201116,2023-03-12,Birgunj-04,Service,Self-Employed,506000.0,36,14.44,,470.0,No,1,4,Yes,1
NL201117,2023-03-12,Nepalgunj-04,Tourism,Self-Employed,299000.0,36,11.81,277000.0,632.0,No,3,5,No,0
NL201118,2023-03-12,Butwal-03,Service,Salaried,420000.0,18,11.03,1490000.0,660.0,Yes,0,14,No,0
NL201119,2023-03-12,Bhaktapur-02,Manufacturing,Salaried,75000.0,36,11.82,121000.0,632.0,Yes,1,5,No,0
NL201120,2023-03-12,Lalitpur-02,Trade,Salaried,152000.0,12,11.5,934000.0,781.0,No,3,22,No,0
NL201121,2023-03-12,Biratnagar-03,Service,Business Owner,517000.0,24,12.53,207000.0,615.0,No,0,0,No,0
NL201122,2023-03-12,Biratnagar-03,Service,Informal,2118000.0,18,12.66,433000.0,514.0,Yes,1,9,No,0
NL201123,2023-03-12,Pokhara-03,Construction,Informal,391000.0,12,10.76,559000.0,640.0,Yes,2,13,No,0
NL201124,2023-03-12,Lalitpur-01,Construction,Business Owner,176000.0,36,12.26,410000.0,585.0,Yes,3,20,Yes,1
NL201125,2023-03-12,Lalitpur-01,Trade,Salaried,328000.0,24,13.81,,,Yes,0,8,No,0
NL201126,2023-03-12,Birgunj-02,Manufacturing,Salaried,152000.0,24,13.06,199000.0,611.0,No,0,8,No,0
NL201127,2023-03-12,Janakpur-02,Manufacturing,Self-Employed,757000.0,24,10.84,1176000.0,780.0,No,4,1,No,0
NL201128,2023-03-12,Birgunj-04,Manufacturing,Self-Employed,307000.0,36,11.42,,,Yes,0,18,No,0
NL201129,2023-03-12,Biratnagar-02,Trade,Business Owner,653000.0,12,11.46,228000.0,743.0,Yes,3,32,No,0
NL201130,2023-03-12,Janakpur-02,Manufacturing,Salaried,264000.0,24,10.35,460000.0,708.0,Yes,2,4,No,0
NL201131,2023-03-12,Butwal-04,Agriculture,Informal,698000.0,18,10.37,,850.0,Yes,1,8,No,0
NL201132,2023-03-13,Dharan-01,Service,Salaried,88000.0,60,11.07,822000.0,683.0,No,2,21,No,0
NL201133,2023-03-13,Birgunj-04,Service,Self-Employed,302000.0,12,12.48,351000.0,647.0,No,1,32,No,0
NL201134,2023-03-13,Dharan-03,Trade,Informal,444000.0,48,12.6,,648.0,No,0,15,No,0
NL201135,2023-03-13,Birgunj-01,Construction,Self-Employed,242000.0,6,10.89,525000.0,666.0,Yes,0,7,No,0
NL201136,2023-03-13,Butwal-01,Trade,Business Owner,388000.0,12,11.9,894000.0,615.0,Yes,1,14,No,0
NL201137,2023-03-13,Butwal-01,Trade,Business Owner,383000.0,48,11.74,353000.0,592.0,Yes,1,14,No,0
NL201138,2023-03-13,Dharan-03,Trade,Business Owner,651000.0,36,9.83,173000.0,684.0,Yes,0,8,Yes,1
NL201139,2023-03-13,Nepalgunj-04,Agriculture,Business Owner,473000.0,18,11.64,296000.0,580.0,Yes,3,4,No,0
NL201140,2023-03-13,Bhaktapur-04,Agriculture,Self-Employed,398000.0,24,15.0,990000.0,463.0,No,5,2,No,0
NL201141,2023-03-13,Butwal-04,Trade,Self-Employed,574000.0,12,13.99,,516.0,No,3,16,No,0
NL201142,2023-03-13,Kathmandu-02,Trade,Business Owner,107000.0,12,10.28,389000.0,,Yes,0,0,No,0
NL201143,2023-03-13,Birgunj-02,Agriculture,Self-Employed,169000.0,6,11.43,508000.0,610.0,Yes,2,2,No,0
NL201144,2023-03-13,Nepalgunj-04,Service,Self-Employed,105000.0,18,11.23,415000.0,,No,0,17,No,0
NL201145,2023-03-13,Butwal-02,Trade,Self-Employed,448000.0,12,13.1,797000.0,574.0,No,0,8,No,0
NL201146,2023-03-13,Bhaktapur-03,Tourism,Salaried,404000.0,24,9.28,603000.0,724.0,Yes,1,8,No,0
NL201147,2023-03-14,Butwal-01,Trade,Self-Employed,838000.0,48,10.15,411000.0,678.0,Yes,2,26,No,0
NL201148,2023-03-14,Pokhara-03,Service,Informal,386000.0,18,10.43,,829.0,Yes,2,1,No,0
NL201149,2023-03-14,Biratnagar-02,Trade,Salaried,185000.0,18,11.52,1014000.0,765.0,No,4,38,No,0
NL201150,2023-03-14,Bhaktapur-02,Agriculture,Salaried,328000.0,12,9.89,277000.0,710.0,Yes,2,12,No,0
NL201151,2023-03-14,Butwal-01,Agriculture,Salaried,73000.0,60,11.25,280000.0,584.0,Yes,2,5,No,0
NL201152,2023-03-14,Lalitpur-04,Service,Self-Employed,218000.0,12,14.03,,528.0,No,2,3,No,0
NL201153,2023-03-14,Biratnagar-02,Manufacturing,Salaried,51000.0,18,11.41,721000.0,627.0,No,0,8,No,0
NL201154,2023-03-14,Janakpur-02,Construction,Business Owner,379000.0,48,11.29,1376000.0,642.0,Yes,4,16,No,0
NL201155,2023-03-14,Dharan-03,Agriculture,Salaried,241000.0,24,10.54,850000.0,601.0,Yes,2,3,No,0
NL201156,2023-03-14,Biratnagar-01,Service,Salaried,269000.0,18,9.91,650000.0,707.0,Yes,2,2,No,0
NL201157,2023-03-14,Janakpur-03,Service,Salaried,147000.0,36,11.21,130000.0,647.0,Yes,2,4,Yes,1
NL201158,2023-03-14,Kathmandu-01,Construction,Salaried,180000.0,6,10.86,229000.0,640.0,Yes,0,9,No,0
NL201159,2023-03-14,Janakpur-03,Trade,Business Owner,499000.0,18,10.23,732000.0,785.0,Yes,0,23,No,0
NL201160,2023-03-14,Pokhara-03,Trade,Informal,101000.0,24,12.36,279000.0,650.0,No,5,3,No,0
NL201161,2023-03-14,Nepalgunj-01,Trade,Business Owner,433000.0,60,12.4,446000.0,511.0,Yes,0,11,No,0
NL201162,2023-03-14,Janakpur-02,Agriculture,Informal,161000.0,60,10.88,860000.0,737.0,No,1,1,No,0
NL201163,2023-03-15,Butwal-01,Trade,Salaried,84000.0,24,10.26,532000.0,660.0,Yes,4,3,No,0
NL201164,2023-03-15,Butwal-01,Trade,Informal,744000.0,18,11.25,626000.0,614.0,Yes,0,4,No,0
NL201165,2023-03-15,Dharan-02,Manufacturing,Self-Employed,804000.0,24,13.35,1156000.0,549.0,No,0,0,No,0
NL201166,2023-03-15,Bhaktapur-02,Trade,Business Owner,198000.0,48,11.82,1229000.0,760.0,No,1,24,No,0
NL201167,2023-03-15,Lalitpur-04,Trade,Self-Employed,196000.0,36,11.03,472000.0,801.0,No,1,42,No,0
NL201168,2023-03-15,Pokhara-02,Service,Self-Employed,246000.0,12,13.3,,576.0,No,1,8,Yes,1
NL201169,2023-03-15,Biratnagar-04,Trade,Salaried,162000.0,60,12.47,269000.0,668.0,No,1,14,Yes,1
NL201170,2023-03-15,Dharan-02,Tourism,Salaried,184000.0,48,10.01,563000.0,682.0,Yes,1,5,No,0
NL201171,2023-03-15,Bhaktapur-03,Trade,Self-Employed,416000.0,12,13.74,694000.0,474.0,Yes,1,8,No,0
NL201172,2023-03-15,Birgunj-03,Construction,Self-Employed,1405000.0,36,12.59,458000.0,636.0,No,2,60,Yes,1
NL201173,2023-03-15,Kathmandu-01,Service,Informal,227000.0,48,14.63,426000.0,,Yes,0,20,No,0
NL201174,2023-03-15,Kathmandu-02,Trade,Salaried,639000.0,12,11.13,244000.0,638.0,No,3,1,No,0
NL201175,2023-03-15,Janakpur-03,Trade,Self-Employed,386000.0,48,10.92,478000.0,850.0,No,1,1,No,0
NL201176,2023-03-15,Nepalgunj-03,Service,Self-Employed,85000.0,12,13.26,180000.0,502.0,Yes,0,13,Yes,1
NL201177,2023-03-15,Nepalgunj-03,Service,Salaried,291000.0,18,9.04,,818.0,Yes,1,3,No,0
NL201178,2023-03-15,Pokhara-02,Trade,Salaried,265000.0,48,9.69,508000.0,809.0,Yes,0,27,No,0
NL201179,2023-03-15,Birgunj-01,Tourism,Self-Employed,889000.0,48,10.55,776000.0,639.0,Yes,2,1,No,0
NL201180,2023-03-15,Butwal-03,Service,Self-Employed,917000.0,6,9.91,236000.0,689.0,Yes,0,2,No,0
NL201181,2023-03-15,Bhaktapur-03,Construction,Salaried,393000.0,48,11.78,604000.0,613.0,Yes,1,27,No,0
NL201182,2023-03-15,Dharan-02,Trade,Salaried,737000.0,36,10.65,696000.0,598.0,Yes,1,11,No,0
NL201183,2023-03-15,Butwal-04,Trade,Salaried,266000.0,48,12.04,482000.0,659.0,No,1,4,No,0
NL201184,2023-03-15,Biratnagar-01,Manufacturing,Business Owner,687000.0,24,13.07,645000.0,566.0,No,2,7,No,0
NL201185,2023-03-16,Biratnagar-02,Trade,Business Owner,320000.0,60,11.32,578000.0,685.0,No,1,2,No,0
NL201186,2023-03-16,Pokhara-01,Trade,Salaried,676000.0,36,10.65,120000.0,644.0,Yes,1,1,No,0
NL201187,2023-03-16,Nepalgunj-01,Trade,Business Owner,729000.0,36,13.5,276000.0,539.0,No,0,20,Yes,1
NL201188,2023-03-16,Janakpur-04,Trade,Informal,508000.0,24,11.42,,707.0,No,0,6,No,0
NL201189,2023-03-16,Janakpur-04,Agriculture,Salaried,170000.0,18,10.54,734000.0,710.0,Yes,0,6,No,0
NL201190,2023-03-16,Dharan-03,Trade,Salaried,216000.0,12,11.6,337000.0,747.0,No,2,1,No,0
NL201191,2023-03-16,Pokhara-02,Tourism,Salaried,521000.0,6,11.8,614000.0,594.0,Yes,1,1,No,0
NL201192,2023-03-16,Dharan-04,Trade,Salaried,580000.0,48,10.79,760000.0,738.0,No,0,19,No,0
NL201193,2023-03-16,Bhaktapur-02,Service,Business Owner,334000.0,24,9.87,1271000.0,846.0,Yes,3,11,Yes,0
NL201194,2023-03-16,Nepalgunj-04,Service,Business Owner,235000.0,24,10.72,384000.0,643.0,Yes,1,18,No,0
NL201195,2023-03-16,Bhaktapur-03,Service,Self-Employed,342000.0,18,11.75,338000.0,651.0,No,0,12,No,0
NL201196,2023-03-16,Biratnagar-01,Construction,Salaried,241000.0,36,9.29,359000.0,704.0,Yes,2,1,No,0
NL201197,2023-03-16,Kathmandu-04,Agriculture,Business Owner,242000.0,24,14.93,343000.0,434.0,Yes,3,10,Yes,1
NL201198,2023-03-16,Kathmandu-04,Trade,Salaried,1290000.0,36,14.04,336000.0,510.0,No,2,1,No,0
NL201199,2023-03-16,Pokhara-04,Service,Salaried,208000.0,12,11.36,549000.0,588.0,Yes,1,1,No,0
NL201200,2023-03-16,Birgunj-03,Agriculture,Salaried,434000.0,12,11.82,377000.0,608.0,Yes,0,13,No,0
NL201201,2023-03-17,Kathmandu-01,Trade,Informal,333000.0,18,10.62,470000.0,651.0,Yes,0,9,No,0
NL201202,2023-03-17,Nepalgunj-02,Service,Business Owner,118000.0,6,11.98,1561000.0,665.0,No,0,26,No,0
NL201203,2023-03-17,Lalitpur-01,Trade,Self-Employed,115000.0,36,13.65,270000.0,510.0,No,1,2,No,0
NL201204,2023-03-17,Janakpur-04,Service,Business Owner,279000.0,36,9.52,602000.0,749.0,Yes,2,5,No,0
NL201205,2023-03-17,Bhaktapur-03,Service,Salaried,69000.0,24,11.11,242000.0,672.0,Yes,2,20,No,0
NL201206,2023-03-17,Pokhara-04,Service,Self-Employed,1170000.0,36,12.53,869000.0,646.0,No,1,24,No,0
NL201207,2023-03-17,Lalitpur-03,Construction,Business Owner,226000.0,60,10.83,978000.0,,Yes,0,10,No,0
NL201208,2023-03-17,Nepalgunj-01,Service,Informal,213000.0,36,13.59,286000.0,582.0,No,1,52,No,0
NL201209,2023-03-17,Dharan-02,Construction,Self-Employed,742000.0,36,11.2,318000.0,617.0,Yes,0,1,No,0
NL201210,2023-03-17,Kathmandu-04,Agriculture,Salaried,267000.0,24,13.82,739000.0,537.0,No,3,0,Yes,1
NL201211,2023-03-17,Lalitpur-01,Service,Informal,483000.0,24,14.33,,431.0,Yes,2,25,No,0
NL201212,2023-03-17,Butwal-01,Service,Self-Employed,193000.0,18,11.07,1177000.0,618.0,Yes,3,26,No,0
NL201213,2023-03-17,Nepalgunj-03,Service,Salaried,307000.0,12,11.81,232000.0,804.0,No,1,37,No,0
NL201214,2023-03-17,Lalitpur-01,Agriculture,Salaried,613000.0,6,12.02,953000.0,586.0,Yes,0,32,No,0
NL201215,2023-03-17,Bhaktapur-01,Trade,Salaried,155000.0,24,13.19,1958000.0,,Yes,0,5,No,0
NL201216,2023-03-17,Birgunj-02,Construction,Self-Employed,441000.0,12,11.78,623000.0,694.0,No,1,3,No,0
NL201217,2023-03-18,Lalitpur-01,Manufacturing,Self-Employed,50000.0,24,12.85,329000.0,,No,0,26,No,0
NL201218,2023-03-18,Pokhara-01,Manufacturing,Salaried,766000.0,36,10.39,302000.0,,Yes,0,4,No,0
NL201219,2023-03-18,Kathmandu-01,Service,Salaried,195000.0,18,10.22,442000.0,703.0,Yes,1,22,No,0
NL201220,2023-03-18,Biratnagar-04,Manufacturing,Self-Employed,278000.0,18,11.74,744000.0,592.0,Yes,2,5,No,0
NL201221,2023-03-18,Dharan-01,Manufacturing,Self-Employed,276000.0,24,9.81,,679.0,Yes,0,21,No,0
NL201222,2023-03-18,Biratnagar-01,Manufacturing,Salaried,143000.0,24,11.23,404000.0,637.0,Yes,3,7,No,0
NL201223,2023-03-18,Bhaktapur-03,Trade,Salaried,135000.0,18,14.75,531000.0,453.0,Yes,0,12,No,0
NL201224,2023-03-18,Biratnagar-01,Manufacturing,Informal,438000.0,24,12.25,,590.0,Yes,0,0,No,0
NL201225,2023-03-18,Birgunj-01,Service,Informal,454000.0,6,12.13,1551000.0,561.0,Yes,1,6,No,0
NL201226,2023-03-18,Lalitpur-03,Manufacturing,Self-Employed,153000.0,24,15.25,451000.0,497.0,No,0,9,No,0
NL201227,2023-03-18,Lalitpur-01,Service,Business Owner,445000.0,36,12.96,246000.0,560.0,Yes,2,18,No,0
NL201228,2023-03-18,Lalitpur-04,Trade,Informal,451000.0,24,10.99,533000.0,704.0,No,3,4,Yes,1
NL201229,2023-03-18,Janakpur-04,Agriculture,Salaried,223000.0,60,12.45,545000.0,641.0,Yes,2,54,No,0
NL201230,2023-03-18,Dharan-01,Service,Informal,112000.0,12,13.67,1020000.0,464.0,Yes,0,4,No,0
NL201231,2023-03-18,Lalitpur-02,Manufacturing,Self-Employed,288000.0,24,13.03,371000.0,534.0,Yes,1,17,No,0
NL201232,2023-03-18,Pokhara-01,Manufacturing,Self-Employed,390000.0,18,13.01,265000.0,641.0,No,2,25,No,0
NL201233,2023-03-18,Biratnagar-01,Manufacturing,Self-Employed,284000.0,48,12.04,485000.0,640.0,No,2,20,No,0
NL201234,2023-03-18,Lalitpur-04,Agriculture,Salaried,190000.0,12,11.36,396000.0,610.0,Yes,0,5,No,0
NL201235,2023-03-18,Nepalgunj-03,Trade,Business Owner,421000.0,24,10.68,390000.0,712.0,No,1,25,No,0
